Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address,Total_Sales
11622,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
11623,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
11624,Laptop Bag,2500,1.0,2025-02-10,"Hawassa, Ethiopia",2500.0
11625,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
11626,MacBook Pro,120000,3.0,Unknown-Date,"Hawassa, Ethiopia",360000.0
11627,Samsung S22,38000,2.0,Unknown-Date,"Megenagna, Addis Ababa",76000.0
11628,Shoe,3500,2.0,Unknown-Date,"Hawassa, Ethiopia",7000.0
11629,Shoe,3500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",3500.0
11630,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
11631,MacBook Pro,120000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",360000.0
11632,Shoe,3500,3.0,2025-03-22,Unkown-Adress,10500.0
11633,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
11634,Laptop Bag,2500,3.0,2025-01-15,Unkown-Adress,7500.0
11635,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
11636,Samsung S22,38000,2.0,2025-01-15,"Mekelle, Ethiopia",76000.0
11637,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
11638,MacBook Pro,120000,3.0,2025-05-12,"Adama, Ethiopia",360000.0
11639,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
11640,MacBook Pro,120000,3.0,2025-04-05,Unkown-Adress,360000.0
11641,Laptop Bag,2500,3.0,2025-02-10,"Megenagna, Addis Ababa",7500.0
11642,Laptop Bag,2500,2.0,2025-05-12,"Bahir Dar, Ethiopia",5000.0
11643,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
11644,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11645,Shoe,3500,2.0,2025-02-10,Unkown-Adress,7000.0
11646,MacBook Pro,120000,2.0,2025-04-05,Unkown-Adress,240000.0
11647,Shoe,3500,1.0,2025-03-22,Unkown-Adress,3500.0
11648,Shoe,3500,2.0,2025-04-05,"Adama, Ethiopia",7000.0
11649,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
11650,MacBook Pro,120000,1.0,2025-02-10,Unkown-Adress,120000.0
11651,Wireless Mouse,1200,3.0,Unknown-Date,"Hawassa, Ethiopia",3600.0
11652,MacBook Pro,120000,3.0,2025-05-12,Unkown-Adress,360000.0
11653,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
11654,Laptop Bag,2500,3.0,2025-04-05,Unkown-Adress,7500.0
11655,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
11656,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
11657,Laptop Bag,2500,2.0,2025-04-05,"Bahir Dar, Ethiopia",5000.0
11658,iPhone 13,45000,2.0,2025-02-10,"Bahir Dar, Ethiopia",90000.0
11659,Shoe,3500,1.0,2025-05-12,"Bahir Dar, Ethiopia",3500.0
11660,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
11661,Wireless Mouse,1200,3.0,2025-03-22,"Mekelle, Ethiopia",3600.0
11662,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
11663,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
11664,iPhone 13,45000,3.0,2025-03-22,Unkown-Adress,135000.0
11665,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
11666,Samsung S22,38000,1.0,2025-01-15,"Bole, Addis Ababa",38000.0
11667,Wireless Mouse,1200,1.0,2025-01-15,"Adama, Ethiopia",1200.0
11668,iPhone 13,45000,3.0,Unknown-Date,"Mekelle, Ethiopia",135000.0
11669,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
11670,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11671,Wireless Mouse,1200,2.0,2025-01-15,Unkown-Adress,2400.0
11672,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
11673,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
11674,MacBook Pro,120000,1.0,2025-01-15,"Megenagna, Addis Ababa",120000.0
11675,Wireless Mouse,1200,1.0,2025-03-22,"Hawassa, Ethiopia",1200.0
11676,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
11677,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
11678,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
11679,iPhone 13,45000,2.0,2025-02-10,Unkown-Adress,90000.0
11680,Wireless Mouse,1200,1.0,2025-01-15,"Hawassa, Ethiopia",1200.0
11681,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
11682,Shoe,3500,2.0,Unknown-Date,"Adama, Ethiopia",7000.0
11683,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11684,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
11685,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
11686,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
11687,Shoe,3500,3.0,2025-05-12,Unkown-Adress,10500.0
11688,MacBook Pro,120000,1.0,2025-05-12,"Mekelle, Ethiopia",120000.0
11689,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
11690,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
11691,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
11692,Samsung S22,38000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",76000.0
11693,Wireless Mouse,1200,1.0,Unknown-Date,"Hawassa, Ethiopia",1200.0
11694,iPhone 13,45000,3.0,2025-04-05,"Bahir Dar, Ethiopia",135000.0
11695,Laptop Bag,2500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",2500.0
11696,iPhone 13,45000,1.0,2025-01-15,Unkown-Adress,45000.0
11697,Wireless Mouse,1200,1.0,Unknown-Date,"Adama, Ethiopia",1200.0
11698,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
11699,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
11700,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
11701,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11702,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
11703,Laptop Bag,2500,1.0,2025-02-10,"Adama, Ethiopia",2500.0
11704,iPhone 13,45000,3.0,2025-02-10,Unkown-Adress,135000.0
11705,iPhone 13,45000,3.0,2025-03-22,Unkown-Adress,135000.0
11706,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11707,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
11708,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
11709,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
11710,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
11711,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11712,iPhone 13,45000,3.0,2025-02-10,Unkown-Adress,135000.0
11713,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11714,Wireless Mouse,1200,3.0,2025-01-15,Unkown-Adress,3600.0
11715,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
11716,iPhone 13,45000,2.0,2025-01-15,Unkown-Adress,90000.0
11717,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11718,iPhone 13,45000,1.0,2025-05-12,Unkown-Adress,45000.0
11719,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11720,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
11721,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11722,iPhone 13,45000,2.0,Unknown-Date,"Megenagna, Addis Ababa",90000.0
11723,Laptop Bag,2500,1.0,2025-02-10,"Hawassa, Ethiopia",2500.0
11724,Shoe,3500,2.0,Unknown-Date,"Bole, Addis Ababa",7000.0
11725,Samsung S22,38000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",76000.0
11726,Wireless Mouse,1200,3.0,Unknown-Date,"Bole, Addis Ababa",3600.0
11727,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11728,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11729,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
11730,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
11731,MacBook Pro,120000,1.0,2025-04-05,"Mekelle, Ethiopia",120000.0
11732,Laptop Bag,2500,3.0,Unknown-Date,"Bole, Addis Ababa",7500.0
11733,MacBook Pro,120000,1.0,2025-03-22,"Bole, Addis Ababa",120000.0
11734,Wireless Mouse,1200,1.0,2025-01-15,"Megenagna, Addis Ababa",1200.0
11735,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
11736,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11737,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
11738,Wireless Mouse,1200,1.0,2025-03-22,Unkown-Adress,1200.0
11739,iPhone 13,45000,1.0,2025-03-22,"Hawassa, Ethiopia",45000.0
11740,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
11741,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
11742,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
11743,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11744,iPhone 13,45000,1.0,2025-02-10,"Mekelle, Ethiopia",45000.0
11745,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11746,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
11747,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
11748,Samsung S22,38000,3.0,2025-03-22,"Adama, Ethiopia",114000.0
11749,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
11750,iPhone 13,45000,1.0,2025-03-22,"Mekelle, Ethiopia",45000.0
11751,Wireless Mouse,1200,1.0,2025-03-22,"Megenagna, Addis Ababa",1200.0
11752,iPhone 13,45000,2.0,Unknown-Date,"Megenagna, Addis Ababa",90000.0
11753,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
11754,MacBook Pro,120000,1.0,2025-05-12,"Mekelle, Ethiopia",120000.0
11755,MacBook Pro,120000,2.0,2025-02-10,"Adama, Ethiopia",240000.0
11756,Shoe,3500,3.0,2025-02-10,"Mekelle, Ethiopia",10500.0
11757,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
11758,Wireless Mouse,1200,1.0,2025-04-05,"Adama, Ethiopia",1200.0
11759,Shoe,3500,1.0,2025-04-05,"Mekelle, Ethiopia",3500.0
11760,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
11761,Samsung S22,38000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",114000.0
11762,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
11763,Shoe,3500,2.0,2025-01-15,"Megenagna, Addis Ababa",7000.0
11764,Samsung S22,38000,3.0,Unknown-Date,"Adama, Ethiopia",114000.0
11765,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
11766,MacBook Pro,120000,1.0,2025-04-05,"Hawassa, Ethiopia",120000.0
11767,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
11768,iPhone 13,45000,2.0,2025-02-10,Unkown-Adress,90000.0
11769,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
11770,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11771,Shoe,3500,2.0,2025-03-22,Unkown-Adress,7000.0
11772,Samsung S22,38000,2.0,Unknown-Date,"Megenagna, Addis Ababa",76000.0
11773,Shoe,3500,3.0,2025-03-22,"Mekelle, Ethiopia",10500.0
11774,Samsung S22,38000,3.0,2025-04-05,"Mekelle, Ethiopia",114000.0
11775,Shoe,3500,1.0,2025-02-10,"Bole, Addis Ababa",3500.0
11776,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
11777,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
11778,Laptop Bag,2500,3.0,Unknown-Date,"Bole, Addis Ababa",7500.0
11779,iPhone 13,45000,1.0,2025-03-22,"Bole, Addis Ababa",45000.0
11780,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
11781,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
11782,Laptop Bag,2500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",5000.0
11783,Wireless Mouse,1200,1.0,2025-03-22,Unkown-Adress,1200.0
11784,Samsung S22,38000,2.0,2025-02-10,"Bole, Addis Ababa",76000.0
11785,Wireless Mouse,1200,2.0,Unknown-Date,"Bole, Addis Ababa",2400.0
11786,Shoe,3500,3.0,2025-02-10,Unkown-Adress,10500.0
11787,Samsung S22,38000,3.0,Unknown-Date,"Bole, Addis Ababa",114000.0
11788,Laptop Bag,2500,3.0,2025-01-15,"Mekelle, Ethiopia",7500.0
11789,Wireless Mouse,1200,1.0,2025-03-22,"Bole, Addis Ababa",1200.0
11790,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
11791,Laptop Bag,2500,2.0,Unknown-Date,"Bole, Addis Ababa",5000.0
11792,Shoe,3500,2.0,2025-03-22,Unkown-Adress,7000.0
11793,iPhone 13,45000,1.0,2025-01-15,"Megenagna, Addis Ababa",45000.0
11794,Samsung S22,38000,1.0,2025-05-12,"Hawassa, Ethiopia",38000.0
11795,MacBook Pro,120000,1.0,2025-05-12,"Mekelle, Ethiopia",120000.0
11796,Samsung S22,38000,3.0,Unknown-Date,"Megenagna, Addis Ababa",114000.0
11797,MacBook Pro,120000,2.0,2025-05-12,Unkown-Adress,240000.0
11798,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
11799,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11800,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
11801,iPhone 13,45000,2.0,2025-02-10,Unkown-Adress,90000.0
11802,Wireless Mouse,1200,1.0,2025-03-22,"Mekelle, Ethiopia",1200.0
11803,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11804,Samsung S22,38000,2.0,Unknown-Date,"Megenagna, Addis Ababa",76000.0
11805,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11806,MacBook Pro,120000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",120000.0
11807,Laptop Bag,2500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",5000.0
11808,Shoe,3500,1.0,2025-01-15,"Megenagna, Addis Ababa",3500.0
11809,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
11810,Wireless Mouse,1200,3.0,Unknown-Date,"Hawassa, Ethiopia",3600.0
11811,Shoe,3500,2.0,2025-01-15,Unkown-Adress,7000.0
11812,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11813,Samsung S22,38000,1.0,2025-03-22,"Mekelle, Ethiopia",38000.0
11814,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
11815,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
11816,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11817,iPhone 13,45000,2.0,2025-05-12,"Megenagna, Addis Ababa",90000.0
11818,iPhone 13,45000,2.0,Unknown-Date,"Mekelle, Ethiopia",90000.0
11819,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
11820,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
11821,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
11822,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
11823,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
11824,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
11825,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
11826,Laptop Bag,2500,2.0,2025-04-05,"Bahir Dar, Ethiopia",5000.0
11827,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
11828,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
11829,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11830,iPhone 13,45000,3.0,2025-04-05,"Bole, Addis Ababa",135000.0
11831,Samsung S22,38000,3.0,2025-02-10,Unkown-Adress,114000.0
11832,Samsung S22,38000,1.0,2025-05-12,"Hawassa, Ethiopia",38000.0
11833,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
11834,Laptop Bag,2500,1.0,2025-03-22,"Hawassa, Ethiopia",2500.0
11835,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11836,Samsung S22,38000,3.0,Unknown-Date,"Megenagna, Addis Ababa",114000.0
11837,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11838,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
11839,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
11840,Wireless Mouse,1200,2.0,Unknown-Date,"Bole, Addis Ababa",2400.0
11841,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
11842,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
11843,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
11844,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
11845,Shoe,3500,1.0,2025-02-10,"Bahir Dar, Ethiopia",3500.0
11846,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
11847,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
11848,Wireless Mouse,1200,1.0,2025-02-10,"Adama, Ethiopia",1200.0
11849,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11850,Samsung S22,38000,3.0,2025-01-15,Unkown-Adress,114000.0
11851,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11852,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
11853,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
11854,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
11855,Wireless Mouse,1200,1.0,2025-02-10,"Adama, Ethiopia",1200.0
11856,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
11857,MacBook Pro,120000,3.0,2025-04-05,"Bahir Dar, Ethiopia",360000.0
11858,Wireless Mouse,1200,1.0,Unknown-Date,"Mekelle, Ethiopia",1200.0
11859,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11860,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
11861,Wireless Mouse,1200,1.0,2025-03-22,"Hawassa, Ethiopia",1200.0
11862,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
11863,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11864,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
11865,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
11866,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
11867,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
11868,Laptop Bag,2500,3.0,Unknown-Date,"Adama, Ethiopia",7500.0
11869,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
11870,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
11871,MacBook Pro,120000,1.0,2025-02-10,Unkown-Adress,120000.0
11872,Samsung S22,38000,1.0,2025-02-10,"Hawassa, Ethiopia",38000.0
11873,Wireless Mouse,1200,1.0,Unknown-Date,"Mekelle, Ethiopia",1200.0
11874,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
11875,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
11876,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
11877,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11878,Shoe,3500,3.0,2025-02-10,"Bole, Addis Ababa",10500.0
11879,Laptop Bag,2500,1.0,2025-02-10,"Bole, Addis Ababa",2500.0
11880,iPhone 13,45000,1.0,2025-01-15,"Megenagna, Addis Ababa",45000.0
11881,MacBook Pro,120000,3.0,2025-02-10,"Megenagna, Addis Ababa",360000.0
11882,Samsung S22,38000,2.0,2025-02-10,Unkown-Adress,76000.0
11883,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
11884,Laptop Bag,2500,3.0,Unknown-Date,"Bole, Addis Ababa",7500.0
11885,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
11886,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
11887,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11888,Laptop Bag,2500,1.0,2025-02-10,"Bahir Dar, Ethiopia",2500.0
11889,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11890,MacBook Pro,120000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",360000.0
11891,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
11892,MacBook Pro,120000,2.0,2025-01-15,Unkown-Adress,240000.0
11893,Wireless Mouse,1200,3.0,2025-01-15,"Megenagna, Addis Ababa",3600.0
11894,MacBook Pro,120000,3.0,Unknown-Date,"Bole, Addis Ababa",360000.0
11895,Shoe,3500,1.0,2025-01-15,"Bole, Addis Ababa",3500.0
11896,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
11897,Wireless Mouse,1200,1.0,2025-05-12,"Adama, Ethiopia",1200.0
11898,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
11899,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
11900,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
11901,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
11902,MacBook Pro,120000,1.0,2025-03-22,"Adama, Ethiopia",120000.0
11903,Samsung S22,38000,3.0,2025-05-12,Unkown-Adress,114000.0
11904,iPhone 13,45000,3.0,2025-02-10,"Mekelle, Ethiopia",135000.0
11905,Samsung S22,38000,3.0,2025-02-10,"Mekelle, Ethiopia",114000.0
11906,Samsung S22,38000,1.0,2025-01-15,"Bole, Addis Ababa",38000.0
11907,Samsung S22,38000,1.0,2025-05-12,"Adama, Ethiopia",38000.0
11908,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
11909,iPhone 13,45000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",135000.0
11910,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
11911,iPhone 13,45000,1.0,2025-01-15,"Mekelle, Ethiopia",45000.0
11912,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
11913,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
11914,Wireless Mouse,1200,3.0,2025-01-15,"Mekelle, Ethiopia",3600.0
11915,MacBook Pro,120000,3.0,Unknown-Date,"Bole, Addis Ababa",360000.0
11916,MacBook Pro,120000,3.0,2025-02-10,"Mekelle, Ethiopia",360000.0
11917,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11918,Wireless Mouse,1200,2.0,Unknown-Date,"Bahir Dar, Ethiopia",2400.0
11919,iPhone 13,45000,1.0,2025-05-12,Unkown-Adress,45000.0
11920,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
11921,Samsung S22,38000,3.0,2025-05-12,"Bahir Dar, Ethiopia",114000.0
11922,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11923,iPhone 13,45000,1.0,Unknown-Date,"Adama, Ethiopia",45000.0
11924,Shoe,3500,2.0,2025-01-15,Unkown-Adress,7000.0
11925,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
11926,Samsung S22,38000,2.0,Unknown-Date,"Adama, Ethiopia",76000.0
11927,Shoe,3500,3.0,Unknown-Date,"Adama, Ethiopia",10500.0
11928,Wireless Mouse,1200,2.0,2025-02-10,Unkown-Adress,2400.0
11929,Wireless Mouse,1200,2.0,Unknown-Date,"Bole, Addis Ababa",2400.0
11930,MacBook Pro,120000,1.0,2025-04-05,"Megenagna, Addis Ababa",120000.0
11931,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
11932,Wireless Mouse,1200,1.0,2025-04-05,"Bole, Addis Ababa",1200.0
11933,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
11934,Laptop Bag,2500,3.0,2025-02-10,"Bole, Addis Ababa",7500.0
11935,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
11936,Samsung S22,38000,3.0,2025-01-15,"Bole, Addis Ababa",114000.0
11937,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
11938,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
11939,Samsung S22,38000,1.0,2025-02-10,"Hawassa, Ethiopia",38000.0
11940,Samsung S22,38000,3.0,2025-02-10,"Bahir Dar, Ethiopia",114000.0
11941,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
11942,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
11943,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
11944,Shoe,3500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",7000.0
11945,iPhone 13,45000,1.0,2025-04-05,"Mekelle, Ethiopia",45000.0
11946,Laptop Bag,2500,1.0,Unknown-Date,"Adama, Ethiopia",2500.0
11947,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
11948,Laptop Bag,2500,3.0,2025-03-22,"Bahir Dar, Ethiopia",7500.0
11949,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
11950,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
11951,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
11952,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
11953,Laptop Bag,2500,1.0,2025-04-05,"Megenagna, Addis Ababa",2500.0
11954,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
11955,Laptop Bag,2500,3.0,2025-03-22,"Bahir Dar, Ethiopia",7500.0
11956,Shoe,3500,3.0,2025-03-22,"Hawassa, Ethiopia",10500.0
11957,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
11958,iPhone 13,45000,1.0,Unknown-Date,"Adama, Ethiopia",45000.0
